row,id,time,value
1191,sbb_nettotonnenkm,2004-04-05,32894447.018
1192,sbb_nettotonnenkm,2004-04-06,47011990.959
1193,sbb_nettotonnenkm,2004-04-07,49101988.911
1194,sbb_nettotonnenkm,2004-04-08,44454807.861
1195,sbb_nettotonnenkm,2004-04-09,21117623.039
1196,sbb_nettotonnenkm,2004-04-10,16940752.326
1197,sbb_nettotonnenkm,2004-04-11,3166076.236
1198,sbb_nettotonnenkm,2004-04-12,1492041.827
1199,sbb_nettotonnenkm,2004-04-13,30969678.3
1200,sbb_nettotonnenkm,2004-04-14,50173137.869
1201,sbb_nettotonnenkm,2004-04-15,52131845.197
1202,sbb_nettotonnenkm,2004-04-16,46470440.651
1203,sbb_nettotonnenkm,2004-04-17,27030878.917
1204,sbb_nettotonnenkm,2004-04-18,9283368.252
1205,sbb_nettotonnenkm,2004-04-19,34340726.825
1206,sbb_nettotonnenkm,2004-04-20,47868958.607
1207,sbb_nettotonnenkm,2004-04-21,50047793.794
1208,sbb_nettotonnenkm,2004-04-22,48132807.299
1209,sbb_nettotonnenkm,2004-04-23,45421461.692
1210,sbb_nettotonnenkm,2004-04-24,27164992.973
1211,sbb_nettotonnenkm,2004-04-25,8846003.83
1212,sbb_nettotonnenkm,2004-04-26,32273217.587
1213,sbb_nettotonnenkm,2004-04-27,43883292.666
1214,sbb_nettotonnenkm,2004-04-28,50925225.55
1215,sbb_nettotonnenkm,2004-04-29,48015663.778
1216,sbb_nettotonnenkm,2004-04-30,42876811.516
1217,sbb_nettotonnenkm,2004-05-01,20692910.711
1218,sbb_nettotonnenkm,2004-05-02,5334433.881
1219,sbb_nettotonnenkm,2004-05-03,29560410.183
1220,sbb_nettotonnenkm,2004-05-04,39660570.736
1221,sbb_nettotonnenkm,2004-05-05,49698516.108
1222,sbb_nettotonnenkm,2004-05-06,50461483.238
1223,sbb_nettotonnenkm,2004-05-07,44306405.08
1224,sbb_nettotonnenkm,2004-05-08,26916370.107
1225,sbb_nettotonnenkm,2004-05-09,9183890.181
1226,sbb_nettotonnenkm,2004-05-10,33965990.06
1227,sbb_nettotonnenkm,2004-05-11,47364548.531
1228,sbb_nettotonnenkm,2004-05-12,51335326.985
1229,sbb_nettotonnenkm,2004-05-13,48719125.319
1230,sbb_nettotonnenkm,2004-05-14,45238448.884
1231,sbb_nettotonnenkm,2004-05-15,27523657.482
1232,sbb_nettotonnenkm,2004-05-16,8892225.513
1233,sbb_nettotonnenkm,2004-05-17,32773264.756
1234,sbb_nettotonnenkm,2004-05-18,47884503.439
1235,sbb_nettotonnenkm,2004-05-19,49172469.421
1236,sbb_nettotonnenkm,2004-05-20,22443021.233
1237,sbb_nettotonnenkm,2004-05-21,29484320.995
1238,sbb_nettotonnenkm,2004-05-22,28025245.252
1239,sbb_nettotonnenkm,2004-05-23,9378050.26
1240,sbb_nettotonnenkm,2004-05-24,31645177.81
1241,sbb_nettotonnenkm,2004-05-25,47625917.432
1242,sbb_nettotonnenkm,2004-05-26,50940523.075
1243,sbb_nettotonnenkm,2004-05-27,50655788.769
1244,sbb_nettotonnenkm,2004-05-28,45353500.893
1245,sbb_nettotonnenkm,2004-05-29,27786496.586
1246,sbb_nettotonnenkm,2004-05-30,8250697.895
1247,sbb_nettotonnenkm,2004-05-31,4244466.996
1248,sbb_nettotonnenkm,2004-06-01,34131188.968
1249,sbb_nettotonnenkm,2004-06-02,44716832.7
1250,sbb_nettotonnenkm,2004-06-03,44992460.482
1251,sbb_nettotonnenkm,2004-06-04,46698401.605
1252,sbb_nettotonnenkm,2004-06-05,28122511.16
1253,sbb_nettotonnenkm,2004-06-06,8361090.234
1254,sbb_nettotonnenkm,2004-06-07,32887339.389
1255,sbb_nettotonnenkm,2004-06-08,48185480.05
1256,sbb_nettotonnenkm,2004-06-09,48128837.208
1257,sbb_nettotonnenkm,2004-06-10,43839618.109
1258,sbb_nettotonnenkm,2004-06-11,39833794.678
1259,sbb_nettotonnenkm,2004-06-12,26896851.229
1260,sbb_nettotonnenkm,2004-06-13,10131332.845
1261,sbb_nettotonnenkm,2004-06-14,31520740.916
1262,sbb_nettotonnenkm,2004-06-15,48089999.985
1263,sbb_nettotonnenkm,2004-06-16,51330225.611
1264,sbb_nettotonnenkm,2004-06-17,41291590.917
1265,sbb_nettotonnenkm,2004-06-18,33960039.753
1266,sbb_nettotonnenkm,2004-06-19,29527684.585
1267,sbb_nettotonnenkm,2004-06-20,11766628.72
1268,sbb_nettotonnenkm,2004-06-21,32701390.762
1269,sbb_nettotonnenkm,2004-06-22,48143421.968
1270,sbb_nettotonnenkm,2004-06-23,49853634.146
1271,sbb_nettotonnenkm,2004-06-24,48064696.123
1272,sbb_nettotonnenkm,2004-06-25,42052735.686
1273,sbb_nettotonnenkm,2004-06-26,25458182.998
1274,sbb_nettotonnenkm,2004-06-27,9837833.041
1275,sbb_nettotonnenkm,2004-06-28,31270318.674
1276,sbb_nettotonnenkm,2004-06-29,44126365.64
1277,sbb_nettotonnenkm,2004-06-30,48438070.913
1278,sbb_nettotonnenkm,2004-07-01,47390930.538
1279,sbb_nettotonnenkm,2004-07-02,42501969.353
1280,sbb_nettotonnenkm,2004-07-03,26191564.989
1281,sbb_nettotonnenkm,2004-07-04,9500792.21
1282,sbb_nettotonnenkm,2004-07-05,30987126.457
1283,sbb_nettotonnenkm,2004-07-06,46625511.603
1284,sbb_nettotonnenkm,2004-07-07,48744784.895
1285,sbb_nettotonnenkm,2004-07-08,48142929.818
1286,sbb_nettotonnenkm,2004-07-09,41979438.104
1287,sbb_nettotonnenkm,2004-07-10,25729593.679
1288,sbb_nettotonnenkm,2004-07-11,7924971.143
1289,sbb_nettotonnenkm,2004-07-12,31442535.355
1290,sbb_nettotonnenkm,2004-07-13,44094516.521
1291,sbb_nettotonnenkm,2004-07-14,48105830.587
1292,sbb_nettotonnenkm,2004-07-15,46504166.044
1293,sbb_nettotonnenkm,2004-07-16,42847395.834
1294,sbb_nettotonnenkm,2004-07-17,25947256.678
1295,sbb_nettotonnenkm,2004-07-18,8763469.211
1296,sbb_nettotonnenkm,2004-07-19,29829551.97
1297,sbb_nettotonnenkm,2004-07-20,43213414.473
1298,sbb_nettotonnenkm,2004-07-21,47167050.205
1299,sbb_nettotonnenkm,2004-07-22,43729185.61
1300,sbb_nettotonnenkm,2004-07-23,38963362.488
1301,sbb_nettotonnenkm,2004-07-24,24180362.892
1302,sbb_nettotonnenkm,2004-07-25,9195235.987
1303,sbb_nettotonnenkm,2004-07-26,29461874.286
1304,sbb_nettotonnenkm,2004-07-27,42245233.339
1305,sbb_nettotonnenkm,2004-07-28,43384716.346
1306,sbb_nettotonnenkm,2004-07-29,39591489.281
1307,sbb_nettotonnenkm,2004-07-30,33131358.616
1308,sbb_nettotonnenkm,2004-07-31,18736971.826
1309,sbb_nettotonnenkm,2004-08-01,5862570.61
1310,sbb_nettotonnenkm,2004-08-02,25521043.865
1311,sbb_nettotonnenkm,2004-08-03,35133089.409
1312,sbb_nettotonnenkm,2004-08-04,38911291.277
1313,sbb_nettotonnenkm,2004-08-05,35790493.402
1314,sbb_nettotonnenkm,2004-08-06,30343092.944
1315,sbb_nettotonnenkm,2004-08-07,16707715.069
1316,sbb_nettotonnenkm,2004-08-08,5069179.022
1317,sbb_nettotonnenkm,2004-08-09,21224496.115
1318,sbb_nettotonnenkm,2004-08-10,29748616.272
1319,sbb_nettotonnenkm,2004-08-11,30330285.89
1320,sbb_nettotonnenkm,2004-08-12,29093817.596
1321,sbb_nettotonnenkm,2004-08-13,25703761.865
1322,sbb_nettotonnenkm,2004-08-14,9705252.5
1323,sbb_nettotonnenkm,2004-08-15,1554215.304
1324,sbb_nettotonnenkm,2004-08-16,19115925.636
1325,sbb_nettotonnenkm,2004-08-17,26354676.222
1326,sbb_nettotonnenkm,2004-08-18,28914300.097
1327,sbb_nettotonnenkm,2004-08-19,30692211.32
1328,sbb_nettotonnenkm,2004-08-20,28467406.232
1329,sbb_nettotonnenkm,2004-08-21,18322097.237
1330,sbb_nettotonnenkm,2004-08-22,6218118.252
1331,sbb_nettotonnenkm,2004-08-23,27332175.983
1332,sbb_nettotonnenkm,2004-08-24,39263108.069
1333,sbb_nettotonnenkm,2004-08-25,40803112.696
1334,sbb_nettotonnenkm,2004-08-26,42775552.346
1335,sbb_nettotonnenkm,2004-08-27,38562235.192
1336,sbb_nettotonnenkm,2004-08-28,22312017.003
1337,sbb_nettotonnenkm,2004-08-29,8843937.938
1338,sbb_nettotonnenkm,2004-08-30,29130674.002
1339,sbb_nettotonnenkm,2004-08-31,42713977.106
1340,sbb_nettotonnenkm,2004-09-01,46501089.013
1341,sbb_nettotonnenkm,2004-09-02,45789950.646
1342,sbb_nettotonnenkm,2004-09-03,42530492.408
1343,sbb_nettotonnenkm,2004-09-04,24737112.717
1344,sbb_nettotonnenkm,2004-09-05,9208252.327
1345,sbb_nettotonnenkm,2004-09-06,28965174.62
1346,sbb_nettotonnenkm,2004-09-07,45366501.508
1347,sbb_nettotonnenkm,2004-09-08,50280656.51
1348,sbb_nettotonnenkm,2004-09-09,46072724.107
1349,sbb_nettotonnenkm,2004-09-10,43113946.025
1350,sbb_nettotonnenkm,2004-09-11,26887788.999
1351,sbb_nettotonnenkm,2004-09-12,9747360.746
1352,sbb_nettotonnenkm,2004-09-13,30915526.387
1353,sbb_nettotonnenkm,2004-09-14,47334568.558
1354,sbb_nettotonnenkm,2004-09-15,50426060.619
1355,sbb_nettotonnenkm,2004-09-16,48191653.035
1356,sbb_nettotonnenkm,2004-09-17,42941836.546
1357,sbb_nettotonnenkm,2004-09-18,26865479.84
1358,sbb_nettotonnenkm,2004-09-19,10506912.901
1359,sbb_nettotonnenkm,2004-09-20,29242873.311
1360,sbb_nettotonnenkm,2004-09-21,45915569.54
1361,sbb_nettotonnenkm,2004-09-22,51036045.458
1362,sbb_nettotonnenkm,2004-09-23,47437581.442
1363,sbb_nettotonnenkm,2004-09-24,43201776.614
1364,sbb_nettotonnenkm,2004-09-25,29406206.615
1365,sbb_nettotonnenkm,2004-09-26,9510830.344
1366,sbb_nettotonnenkm,2004-09-27,32408678.438
1367,sbb_nettotonnenkm,2004-09-28,47532616.092
1368,sbb_nettotonnenkm,2004-09-29,50287101.699
1369,sbb_nettotonnenkm,2004-09-30,46430827.979
1370,sbb_nettotonnenkm,2004-10-01,43326236.747
1371,sbb_nettotonnenkm,2004-10-02,25168836.666
1372,sbb_nettotonnenkm,2004-10-03,8654157.402
1373,sbb_nettotonnenkm,2004-10-04,31178996.466
1374,sbb_nettotonnenkm,2004-10-05,47536677.295
1375,sbb_nettotonnenkm,2004-10-06,51341735.398
1376,sbb_nettotonnenkm,2004-10-07,49040128.709
1377,sbb_nettotonnenkm,2004-10-08,43898710.258
1378,sbb_nettotonnenkm,2004-10-09,27481769.187
1379,sbb_nettotonnenkm,2004-10-10,10151818.657
1380,sbb_nettotonnenkm,2004-10-11,32673332.177
1381,sbb_nettotonnenkm,2004-10-12,47074707.751
1382,sbb_nettotonnenkm,2004-10-13,50098809.05
1383,sbb_nettotonnenkm,2004-10-14,50081776.94
1384,sbb_nettotonnenkm,2004-10-15,43947335.67
1385,sbb_nettotonnenkm,2004-10-16,27124935.185
1386,sbb_nettotonnenkm,2004-10-17,9844296.023
1387,sbb_nettotonnenkm,2004-10-18,33919012.187
1388,sbb_nettotonnenkm,2004-10-19,47944012.801
1389,sbb_nettotonnenkm,2004-10-20,49660495.337
1390,sbb_nettotonnenkm,2004-10-21,46052073.811
1391,sbb_nettotonnenkm,2004-10-22,43809052.173
1392,sbb_nettotonnenkm,2004-10-23,28404407.559
1393,sbb_nettotonnenkm,2004-10-24,9773190.532
1394,sbb_nettotonnenkm,2004-10-25,31374640.117
1395,sbb_nettotonnenkm,2004-10-26,46318845.143
1396,sbb_nettotonnenkm,2004-10-27,49458211.954
1397,sbb_nettotonnenkm,2004-10-28,48158708.008
1398,sbb_nettotonnenkm,2004-10-29,44627955.034
1399,sbb_nettotonnenkm,2004-10-30,26482988.093
1400,sbb_nettotonnenkm,2004-10-31,8638175.902
1401,sbb_nettotonnenkm,2004-11-01,20982009.901
1402,sbb_nettotonnenkm,2004-11-02,35609835.42
1403,sbb_nettotonnenkm,2004-11-03,47823539.335
1404,sbb_nettotonnenkm,2004-11-04,48900281.261
1405,sbb_nettotonnenkm,2004-11-05,45268674.803
1406,sbb_nettotonnenkm,2004-11-06,28680200.749
1407,sbb_nettotonnenkm,2004-11-07,10230929.296
1408,sbb_nettotonnenkm,2004-11-08,33780700.969
1409,sbb_nettotonnenkm,2004-11-09,46972898.27
1410,sbb_nettotonnenkm,2004-11-10,49660958.478
1411,sbb_nettotonnenkm,2004-11-11,48879449.154
1412,sbb_nettotonnenkm,2004-11-12,41392086.522
1413,sbb_nettotonnenkm,2004-11-13,27438597.784
1414,sbb_nettotonnenkm,2004-11-14,10386579.75
1415,sbb_nettotonnenkm,2004-11-15,32527599.421
1416,sbb_nettotonnenkm,2004-11-16,47042639.985
1417,sbb_nettotonnenkm,2004-11-17,50289661.9
1418,sbb_nettotonnenkm,2004-11-18,49520576.52
1419,sbb_nettotonnenkm,2004-11-19,44210790.282
1420,sbb_nettotonnenkm,2004-11-20,27722064.009
1421,sbb_nettotonnenkm,2004-11-21,8580679.791
1422,sbb_nettotonnenkm,2004-11-22,32398342.245
1423,sbb_nettotonnenkm,2004-11-23,49301564.129
1424,sbb_nettotonnenkm,2004-11-24,49916861.352
1425,sbb_nettotonnenkm,2004-11-25,49220571.647
1426,sbb_nettotonnenkm,2004-11-26,43700947.062
1427,sbb_nettotonnenkm,2004-11-27,27652004.232
1428,sbb_nettotonnenkm,2004-11-28,8845716.635
1429,sbb_nettotonnenkm,2004-11-29,32357835.706
1430,sbb_nettotonnenkm,2004-11-30,45243623.466
1431,sbb_nettotonnenkm,2004-12-01,49734936.276
1432,sbb_nettotonnenkm,2004-12-02,50587207.944
1433,sbb_nettotonnenkm,2004-12-03,44944833.027
1434,sbb_nettotonnenkm,2004-12-04,28975025.131
1435,sbb_nettotonnenkm,2004-12-05,10122456.121
1436,sbb_nettotonnenkm,2004-12-06,32466377.645
1437,sbb_nettotonnenkm,2004-12-07,44805278.271
1438,sbb_nettotonnenkm,2004-12-08,41842569.996
1439,sbb_nettotonnenkm,2004-12-09,47279302.107
1440,sbb_nettotonnenkm,2004-12-10,43186440.281
1441,sbb_nettotonnenkm,2004-12-11,27658436.563
1442,sbb_nettotonnenkm,2004-12-12,8635069.748
1443,sbb_nettotonnenkm,2004-12-13,31291495.084
1444,sbb_nettotonnenkm,2004-12-14,43618167.975
1445,sbb_nettotonnenkm,2004-12-15,48428971.036
1446,sbb_nettotonnenkm,2004-12-16,46963130.605
1447,sbb_nettotonnenkm,2004-12-17,38836164.542
1448,sbb_nettotonnenkm,2004-12-18,24971608.255
1449,sbb_nettotonnenkm,2004-12-19,10286360.245
1450,sbb_nettotonnenkm,2004-12-20,28155162.227
1451,sbb_nettotonnenkm,2004-12-21,39276462.847
1452,sbb_nettotonnenkm,2004-12-22,36735694.978
1453,sbb_nettotonnenkm,2004-12-23,29000924.568
1454,sbb_nettotonnenkm,2004-12-24,9976117.514
1455,sbb_nettotonnenkm,2004-12-25,29694
1456,sbb_nettotonnenkm,2004-12-26,277867.635
1457,sbb_nettotonnenkm,2004-12-27,16681358.19
1458,sbb_nettotonnenkm,2004-12-28,23057766.65
1459,sbb_nettotonnenkm,2004-12-29,25291477.053
1460,sbb_nettotonnenkm,2004-12-30,24615248.195
1461,sbb_nettotonnenkm,2004-12-31,8766022.124
1462,sbb_nettotonnenkm,2005-01-01,26684
1463,sbb_nettotonnenkm,2005-01-02,258847.825
1464,sbb_nettotonnenkm,2005-01-03,19039452.746
1465,sbb_nettotonnenkm,2005-01-04,35058659.521
1466,sbb_nettotonnenkm,2005-01-05,32240429.207
1467,sbb_nettotonnenkm,2005-01-06,30427712.402
1468,sbb_nettotonnenkm,2005-01-07,29217857.519
1469,sbb_nettotonnenkm,2005-01-08,18629956.258
1470,sbb_nettotonnenkm,2005-01-09,8410738.288
1471,sbb_nettotonnenkm,2005-01-10,27893654.583
1472,sbb_nettotonnenkm,2005-01-11,44141196.832
1473,sbb_nettotonnenkm,2005-01-12,45183005.86
1474,sbb_nettotonnenkm,2005-01-13,46117489.649
1475,sbb_nettotonnenkm,2005-01-14,41462881.408
1476,sbb_nettotonnenkm,2005-01-15,24649873.109
1477,sbb_nettotonnenkm,2005-01-16,7298446.358
1478,sbb_nettotonnenkm,2005-01-17,25915578.047
1479,sbb_nettotonnenkm,2005-01-18,44541204.424
1480,sbb_nettotonnenkm,2005-01-19,44994566.144
1481,sbb_nettotonnenkm,2005-01-20,38650591.566
1482,sbb_nettotonnenkm,2005-01-21,39882037.847
1483,sbb_nettotonnenkm,2005-01-22,26252867.984
1484,sbb_nettotonnenkm,2005-01-23,10073798.187
1485,sbb_nettotonnenkm,2005-01-24,31657811.761
1486,sbb_nettotonnenkm,2005-01-25,47490246.134
1487,sbb_nettotonnenkm,2005-01-26,47259007.955
1488,sbb_nettotonnenkm,2005-01-27,44800251.171
1489,sbb_nettotonnenkm,2005-01-28,38828430.977
1490,sbb_nettotonnenkm,2005-01-29,23366621.46
1491,sbb_nettotonnenkm,2005-01-30,9320368.601
1492,sbb_nettotonnenkm,2005-01-31,29791088.378
1493,sbb_nettotonnenkm,2005-02-01,43078459.671
1494,sbb_nettotonnenkm,2005-02-02,48122509.408
1495,sbb_nettotonnenkm,2005-02-03,44712511.515
1496,sbb_nettotonnenkm,2005-02-04,41712019.301
1497,sbb_nettotonnenkm,2005-02-05,26362884.716
1498,sbb_nettotonnenkm,2005-02-06,9635812.112
1499,sbb_nettotonnenkm,2005-02-07,29165898.297
1500,sbb_nettotonnenkm,2005-02-08,46365020.136
1501,sbb_nettotonnenkm,2005-02-09,47338886.003
1502,sbb_nettotonnenkm,2005-02-10,39823774.273
1503,sbb_nettotonnenkm,2005-02-11,28090564.887
1504,sbb_nettotonnenkm,2005-02-12,26827035.934
1505,sbb_nettotonnenkm,2005-02-13,10807107.302
1506,sbb_nettotonnenkm,2005-02-14,31716186.61
1507,sbb_nettotonnenkm,2005-02-15,47279530.451
1508,sbb_nettotonnenkm,2005-02-16,48323647.948
1509,sbb_nettotonnenkm,2005-02-17,49083341.082
1510,sbb_nettotonnenkm,2005-02-18,42131653.766
1511,sbb_nettotonnenkm,2005-02-19,25746722.132
1512,sbb_nettotonnenkm,2005-02-20,9615484.28
1513,sbb_nettotonnenkm,2005-02-21,29960326.034
1514,sbb_nettotonnenkm,2005-02-22,47154196.625
1515,sbb_nettotonnenkm,2005-02-23,44725486.139
1516,sbb_nettotonnenkm,2005-02-24,45834224.81
1517,sbb_nettotonnenkm,2005-02-25,42343112.756
1518,sbb_nettotonnenkm,2005-02-26,25431274.924
1519,sbb_nettotonnenkm,2005-02-27,9640043.002
1520,sbb_nettotonnenkm,2005-02-28,29018168.107
1521,sbb_nettotonnenkm,2005-03-01,42240319.061
1522,sbb_nettotonnenkm,2005-03-02,45026557.484
1523,sbb_nettotonnenkm,2005-03-03,45446005.984
1524,sbb_nettotonnenkm,2005-03-04,40491972.526
1525,sbb_nettotonnenkm,2005-03-05,25129087.626
1526,sbb_nettotonnenkm,2005-03-06,10390702.649
1527,sbb_nettotonnenkm,2005-03-07,30087423.803
1528,sbb_nettotonnenkm,2005-03-08,46569093.456
1529,sbb_nettotonnenkm,2005-03-09,47042783.52
1530,sbb_nettotonnenkm,2005-03-10,46633069.097
1531,sbb_nettotonnenkm,2005-03-11,41803744.148
1532,sbb_nettotonnenkm,2005-03-12,25440898.866
1533,sbb_nettotonnenkm,2005-03-13,9165423.54
1534,sbb_nettotonnenkm,2005-03-14,31080749.883
1535,sbb_nettotonnenkm,2005-03-15,46336208.548
1536,sbb_nettotonnenkm,2005-03-16,46712644.034
1537,sbb_nettotonnenkm,2005-03-17,49339120.901
1538,sbb_nettotonnenkm,2005-03-18,44808018.47
1539,sbb_nettotonnenkm,2005-03-19,24844920.246
1540,sbb_nettotonnenkm,2005-03-20,9811618.825
1541,sbb_nettotonnenkm,2005-03-21,32807974.429
1542,sbb_nettotonnenkm,2005-03-22,49209472.096
1543,sbb_nettotonnenkm,2005-03-23,46285099.756
1544,sbb_nettotonnenkm,2005-03-24,46760702.908
1545,sbb_nettotonnenkm,2005-03-25,23199791.18
1546,sbb_nettotonnenkm,2005-03-26,14963261.597
1547,sbb_nettotonnenkm,2005-03-27,936520.984
1548,sbb_nettotonnenkm,2005-03-28,1204567.305
1549,sbb_nettotonnenkm,2005-03-29,33976052.565
1550,sbb_nettotonnenkm,2005-03-30,45628577.303
1551,sbb_nettotonnenkm,2005-03-31,47659810.267
1552,sbb_nettotonnenkm,2005-04-01,44028718.018
1553,sbb_nettotonnenkm,2005-04-02,27307899.865
1554,sbb_nettotonnenkm,2005-04-03,10348035.47
1555,sbb_nettotonnenkm,2005-04-04,33121270.238
1556,sbb_nettotonnenkm,2005-04-05,48996623.783
1557,sbb_nettotonnenkm,2005-04-06,51501172.9
1558,sbb_nettotonnenkm,2005-04-07,49666968.128
1559,sbb_nettotonnenkm,2005-04-08,42647895.811
1560,sbb_nettotonnenkm,2005-04-09,25757744.231
1561,sbb_nettotonnenkm,2005-04-10,9422951.247
1562,sbb_nettotonnenkm,2005-04-11,31838142.585
1563,sbb_nettotonnenkm,2005-04-12,47075040.643
1564,sbb_nettotonnenkm,2005-04-13,49291349.227
1565,sbb_nettotonnenkm,2005-04-14,48497305.675
1566,sbb_nettotonnenkm,2005-04-15,44874956.655
1567,sbb_nettotonnenkm,2005-04-16,24891164.06
1568,sbb_nettotonnenkm,2005-04-17,9035993.499
1569,sbb_nettotonnenkm,2005-04-18,30645307.481
1570,sbb_nettotonnenkm,2005-04-19,46927884.992
1571,sbb_nettotonnenkm,2005-04-20,47303232.659
1572,sbb_nettotonnenkm,2005-04-21,47632324.161
1573,sbb_nettotonnenkm,2005-04-22,39778457.908
1574,sbb_nettotonnenkm,2005-04-23,25496839.608
1575,sbb_nettotonnenkm,2005-04-24,8183359.246
1576,sbb_nettotonnenkm,2005-04-25,25968923.917
1577,sbb_nettotonnenkm,2005-04-26,37927823.143
1578,sbb_nettotonnenkm,2005-04-27,45212170.617
1579,sbb_nettotonnenkm,2005-04-28,48824785.503
1580,sbb_nettotonnenkm,2005-04-29,41037111.908
1581,sbb_nettotonnenkm,2005-04-30,25369927.636
1582,sbb_nettotonnenkm,2005-05-01,9530300.062
1583,sbb_nettotonnenkm,2005-05-02,32342786.157
1584,sbb_nettotonnenkm,2005-05-03,48039309.739
1585,sbb_nettotonnenkm,2005-05-04,47924177.517
1586,sbb_nettotonnenkm,2005-05-05,26655296.681
1587,sbb_nettotonnenkm,2005-05-06,31438441.724
1588,sbb_nettotonnenkm,2005-05-07,21577600.458
1589,sbb_nettotonnenkm,2005-05-08,9937886.715
1590,sbb_nettotonnenkm,2005-05-09,31106056.26
1591,sbb_nettotonnenkm,2005-05-10,47124602.986
1592,sbb_nettotonnenkm,2005-05-11,47538881.031
1593,sbb_nettotonnenkm,2005-05-12,41316830.653
1594,sbb_nettotonnenkm,2005-05-13,30447453.457
1595,sbb_nettotonnenkm,2005-05-14,28262746.327
1596,sbb_nettotonnenkm,2005-05-15,10201004.302
1597,sbb_nettotonnenkm,2005-05-16,7296902.622
1598,sbb_nettotonnenkm,2005-05-17,38685599.365
1599,sbb_nettotonnenkm,2005-05-18,52385592.29
1600,sbb_nettotonnenkm,2005-05-19,52229360.101
1601,sbb_nettotonnenkm,2005-05-20,44671808.929
1602,sbb_nettotonnenkm,2005-05-21,26314985.59
1603,sbb_nettotonnenkm,2005-05-22,10153241.325
1604,sbb_nettotonnenkm,2005-05-23,32327000.523
1605,sbb_nettotonnenkm,2005-05-24,47362574.763
1606,sbb_nettotonnenkm,2005-05-25,47803549.87
1607,sbb_nettotonnenkm,2005-05-26,40895061.406
1608,sbb_nettotonnenkm,2005-05-27,38786444.006
1609,sbb_nettotonnenkm,2005-05-28,23807119.05
1610,sbb_nettotonnenkm,2005-05-29,8655419.405
1611,sbb_nettotonnenkm,2005-05-30,32425356.564
1612,sbb_nettotonnenkm,2005-05-31,42590533.269
1613,sbb_nettotonnenkm,2005-06-01,43359224.833
1614,sbb_nettotonnenkm,2005-06-02,39447634.18
1615,sbb_nettotonnenkm,2005-06-03,37546365.959
1616,sbb_nettotonnenkm,2005-06-04,24435926.726
1617,sbb_nettotonnenkm,2005-06-05,7340302.232
1618,sbb_nettotonnenkm,2005-06-06,30047765.062
1619,sbb_nettotonnenkm,2005-06-07,49882917.777
1620,sbb_nettotonnenkm,2005-06-08,47450096.303
1621,sbb_nettotonnenkm,2005-06-09,47403101.62
1622,sbb_nettotonnenkm,2005-06-10,42353950.949
1623,sbb_nettotonnenkm,2005-06-11,23283583.804
1624,sbb_nettotonnenkm,2005-06-12,9311354.161
1625,sbb_nettotonnenkm,2005-06-13,33141759.628
1626,sbb_nettotonnenkm,2005-06-14,46919948.155
1627,sbb_nettotonnenkm,2005-06-15,48635501.862
1628,sbb_nettotonnenkm,2005-06-16,49221425.981
1629,sbb_nettotonnenkm,2005-06-17,43183378.827
1630,sbb_nettotonnenkm,2005-06-18,26502815.231
1631,sbb_nettotonnenkm,2005-06-19,10539114.45
1632,sbb_nettotonnenkm,2005-06-20,32909012.425
1633,sbb_nettotonnenkm,2005-06-21,47332067.634
1634,sbb_nettotonnenkm,2005-06-22,33884341.226
1635,sbb_nettotonnenkm,2005-06-23,43769675.564
1636,sbb_nettotonnenkm,2005-06-24,39829998.899
1637,sbb_nettotonnenkm,2005-06-25,26197030.904
1638,sbb_nettotonnenkm,2005-06-26,10360927.288
1639,sbb_nettotonnenkm,2005-06-27,32459034.927
1640,sbb_nettotonnenkm,2005-06-28,48036105.48
1641,sbb_nettotonnenkm,2005-06-29,45001623.786
1642,sbb_nettotonnenkm,2005-06-30,46104238.944
1643,sbb_nettotonnenkm,2005-07-01,42155479.21
1644,sbb_nettotonnenkm,2005-07-02,26514848.981
1645,sbb_nettotonnenkm,2005-07-03,10341122.55
1646,sbb_nettotonnenkm,2005-07-04,31306262.533
1647,sbb_nettotonnenkm,2005-07-05,47078461.522
1648,sbb_nettotonnenkm,2005-07-06,47775889.523
1649,sbb_nettotonnenkm,2005-07-07,50693806.835
1650,sbb_nettotonnenkm,2005-07-08,42283080.787
1651,sbb_nettotonnenkm,2005-07-09,25317296.76
1652,sbb_nettotonnenkm,2005-07-10,10352271.193
1653,sbb_nettotonnenkm,2005-07-11,31418876.499
1654,sbb_nettotonnenkm,2005-07-12,47337516.926
1655,sbb_nettotonnenkm,2005-07-13,49232157.916
1656,sbb_nettotonnenkm,2005-07-14,50708826.589
1657,sbb_nettotonnenkm,2005-07-15,42278527.536
1658,sbb_nettotonnenkm,2005-07-16,26731351.77
1659,sbb_nettotonnenkm,2005-07-17,10535815.291
1660,sbb_nettotonnenkm,2005-07-18,32746872.792
1661,sbb_nettotonnenkm,2005-07-19,47718457.143
1662,sbb_nettotonnenkm,2005-07-20,47523956.972
1663,sbb_nettotonnenkm,2005-07-21,50536474.813
1664,sbb_nettotonnenkm,2005-07-22,38511323.718
1665,sbb_nettotonnenkm,2005-07-23,25005835.825
1666,sbb_nettotonnenkm,2005-07-24,10126109.819
1667,sbb_nettotonnenkm,2005-07-25,27766407.322
1668,sbb_nettotonnenkm,2005-07-26,40126555.72
1669,sbb_nettotonnenkm,2005-07-27,46012353.842
1670,sbb_nettotonnenkm,2005-07-28,43944029.728
1671,sbb_nettotonnenkm,2005-07-29,38096963.357
1672,sbb_nettotonnenkm,2005-07-30,22924018.3
